"State_name","Year","AC_no","Cand","Sex","Party","Votes","Age","Caste","Position"
"Goa_Daman_&_Diu",1967,28,"D . DESHPANDE","M","IND",661,NA,NA,4
"Goa_Daman_&_Diu",1967,28,"G . PEREIRA","M","IND",463,NA,NA,5
"Goa_Daman_&_Diu",1967,28,"A . TANDEL","M","PSP",220,NA,NA,6
"Goa_Daman_&_Diu",1967,28,"P . P . HARI","M","IND",70,NA,NA,7
"Goa_Daman_&_Diu",1967,28,"V . S . LOTLIKAR","M","IND",62,NA,NA,8
"Goa_Daman_&_Diu",1967,28,"K . K . NARAYAN","M","IND",54,NA,NA,9
"Goa_Daman_&_Diu",1967,28,"D . M . F . IGNATIUS","M","IND",49,NA,NA,10
"Goa_Daman_&_Diu",1967,28,"B . K . SAHADEO","M","IND",40,NA,NA,11
"Goa_Daman_&_Diu",1967,29,"M . M . BHATHALA","M","IND",2775,NA,NA,1
"Goa_Daman_&_Diu",1967,29,"B . O . PANDYA","M","UGS",2544,NA,NA,2
"Goa_Daman_&_Diu",1967,29,"M . R . DESAI","M","IND",2394,NA,NA,3
"Goa_Daman_&_Diu",1967,29,"G . R . MHAWLA","M","IND",1007,NA,NA,4
"Goa_Daman_&_Diu",1967,29,"K . B . BAROT","M","IND",622,NA,NA,5
"Goa_Daman_&_Diu",1967,29,"S . M . BHATT","M","IND",72,NA,NA,6
"Goa_Daman_&_Diu",1967,30,"F . N . SRINIVASSA","M","IND",1552,NA,NA,1
"Goa_Daman_&_Diu",1967,30,"A . R . HADMAT","M","IND",1501,NA,NA,2
"Goa_Daman_&_Diu",1967,30,"J . M . RAVJI","M","IND",1479,NA,NA,3
"Goa_Daman_&_Diu",1967,30,"B . R . BHIKHABHAI","M","PSP",1407,NA,NA,4
"Goa_Daman_&_Diu",1967,30,"P . R . DEVSHANKER","M","UGS",356,NA,NA,5
"Goa_Daman_&_Diu",1967,30,"K . V . SAKAR","M","IND",142,NA,NA,6
"Goa_Daman_&_Diu",1967,30,"B . L . JETHA","M","IND",138,NA,NA,7
"Goa_Daman_&_Diu",1972,1,"RANE JAISINGRAO ABASAHEB","M","MAG",5477,NA,NA,1
"Goa_Daman_&_Diu",1972,1,"DESHPRABHU RAGHUNATHRAO","M","INC",2828,NA,NA,2
"Goa_Daman_&_Diu",1972,1,"GAD SHRIKANT KRISHNA","M","NMG",190,NA,NA,3
"Goa_Daman_&_Diu",1972,1,"S. R. PRABHU DESAI","M","UGS",151,NA,NA,4
"Goa_Daman_&_Diu",1972,1,"RAU GOPINATH VAMAN","M","CPM",116,NA,NA,5
