"state","year","ac_no","ac_name","ac_type","cand1","party1","votes1","position","vote_percent"
"Tamil_Nadu",1971,72,"UDDANAPALLE","GEN","D. R. RAJARAM","DMK",12998,3,30.21
"Tamil_Nadu",1971,72,"UDDANAPALLE","GEN","M. MUNISAMY","IND",2786,4,6.48
"Tamil_Nadu",1971,73,"KRISHNAGIRI","GEN","C. MANNIAPPAN","DMK",31445,1,63
"Tamil_Nadu",1971,73,"KRISHNAGIRI","GEN","T. G. SELVARAJ","NCO",18471,2,37
"Tamil_Nadu",1971,74,"KAVERIPATNAM","GEN","V. C. GOVINDASAMY","DMK",41546,1,64.98
"Tamil_Nadu",1971,74,"KAVERIPATNAM","GEN","E. PATTABI NAIDU","NCO",22391,2,35.02
"Tamil_Nadu",1971,75,"UTTANGARAI","GEN","K. R. KRISHNAN","DMK",36256,1,57.3
"Tamil_Nadu",1971,75,"UTTANGARAI","GEN","M. RAMAN","NCO",24392,2,38.55
"Tamil_Nadu",1971,75,"UTTANGARAI","GEN","KATHIRVEL","IND",2626,3,4.15
"Tamil_Nadu",1971,76,"HARUR","SC","S. A. CHINNARAJU","DMK",33039,1,54.26
"Tamil_Nadu",1971,76,"HARUR","SC","M. PONNUSAMY","NCO",24159,2,39.68
"Tamil_Nadu",1971,76,"HARUR","SC","K. PONNUSAMY","IND",3299,3,5.42
"Tamil_Nadu",1971,76,"HARUR","SC","M. RAMAN","IND",391,4,0.64
"Tamil_Nadu",1971,77,"DHARMAPURI","GEN","R. CHINNASAMY","DMK",39861,1,54.16
"Tamil_Nadu",1971,77,"DHARMAPURI","GEN","D. N. ADIVEL","NCO",27834,2,37.82
"Tamil_Nadu",1971,77,"DHARMAPURI","GEN","T. MARIAPPA UDAYAR","IND",5897,3,8.01
"Tamil_Nadu",1971,78,"PALACODE","GEN","M. V. KARIVENGADAM","DMK",32378,1,52.84
"Tamil_Nadu",1971,78,"PALACODE","GEN","B. K. NARASHIMAN","NCO",28901,2,47.16
"Tamil_Nadu",1971,79,"PENNAGARAM","GEN","N. MANICKKAM","DMK",33298,1,52.36
"Tamil_Nadu",1971,79,"PENNAGARAM","GEN","P. K. C. MUTHUSWAMI","NCO",30291,2,47.64
"Tamil_Nadu",1971,80,"METTUR","GEN","SURENDRAN","PSP",32656,1,57.45
