"State_name","Year","AC_no","Cand","Sex","Party","Votes","Age","Caste","Position"
"Goa",1994,2,"ADV. PRAKASH MAHADEV GOVEKAR","M","UGDP",98,NA,NA,6
"Goa",1994,2,"NARAYAN ARJUN MAYEKAR","M","IND",78,NA,NA,7
"Goa",1994,2,"PRABHUDESSAI VASANT ATMARAM","M","IND",68,NA,NA,8
"Goa",1994,3,"MANDREKAR DEU GUNAJI","M","MAG",5915,NA,NA,1
"Goa",1994,3,"BANDEKAR SHAMBHU BHAU","M","INC",2569,NA,NA,2
"Goa",1994,3,"HARIJAN MANOHAR MAHADEO","M","IND",406,NA,NA,3
"Goa",1994,3,"GAONKAR PRADEEP SHANKAR","M","BSP",365,NA,NA,4
"Goa",1994,3,"SHIRODKAR SHAMSUNDER NARAYAN","M","UGDP",222,NA,NA,5
"Goa",1994,3,"RAMA PURUSHOTTAM PEDNEKAR","M","IND",45,NA,NA,6
"Goa",1994,4,"NARVEKAR DAYANAND GANESH","M","INC",11299,NA,NA,1
"Goa",1994,4,"NAIK VINAYAK VITHAL","M","MAG",3672,NA,NA,2
"Goa",1994,4,"RAIKAR KALIDAS KASHINATH","M","IND",954,NA,NA,3
"Goa",1994,4,"CHODANKAR KRISHNANATH SHAMBHU","M","IND",79,NA,NA,4
"Goa",1994,4,"REDKAR DASHARATH MAHADEV","M","BSP",73,NA,NA,5
"Goa",1994,4,"AIRES ALMEIDA","M","IND",51,NA,NA,6
"Goa",1994,5,"SHIRSAT SURENDRA VASANT","M","MAG",6972,NA,NA,1
"Goa",1994,5,"NATEKAR GURUDAS BHALCHANDRA","M","INC",6488,NA,NA,2
"Goa",1994,5,"DIAS ANTHONY LEO","M","BSP",206,NA,NA,3
"Goa",1994,5,"KANEKAR PRADEEP PUNDALIK","M","IND",63,NA,NA,4
"Goa",1994,5,"MISHAL RAMESH PANDURANG","M","IND",49,NA,NA,5
"Goa",1994,5,"MORAJKAR SATISH CHANDRAKANT","M","IND",38,NA,NA,6
"Goa",1994,5,"CHARI AUDUT VISHNU","M","IND",25,NA,NA,7
"Goa",1994,6,"CHODANKAR CHANDRAKANT UTTAM","M","MAG",7373,NA,NA,1
"Goa",1994,6,"NAIK SALGAONKAR ASHOK TUKARAM","M","INC",5327,NA,NA,2
"Goa",1994,6,"FERNANDES FRANCIS GREGORIO","M","IND",2984,NA,NA,3
"Goa",1994,6,"PALYEKAR KESHAV SHAMBHU","M","IND",512,NA,NA,4
"Goa",1994,6,"NAIK BHALCHANDRA GANESH","M","BSP",199,NA,NA,5
"Goa",1994,6,"FERNANDES ROY ROSARIO","M","IND",77,NA,NA,6
"Goa",1994,6,"KAMBLE KASHIRAM RAGHOBA","M","IND",36,NA,NA,7
"Goa",1994,6,"D'SOUZA JOHNSON JOHN","M","IND",31,NA,NA,8
"Goa",1994,7,"CARDOZ LEBART TOMAZIN","M","INC",7716,NA,NA,1
"Goa",1994,7,"PARULEKAR SURESH VISHWANATH","M","IND",3746,NA,NA,2
"Goa",1994,7,"NAIK RAVINDRA BHIKARO","M","MAG",2592,NA,NA,3
"Goa",1994,7,"SOUZA FRANSICO VAVEINIO","M","IND",1045,NA,NA,4
"Goa",1994,7,"HARMALKAR NAMDEV SHANKAR","M","BSP",61,NA,NA,5
"Goa",1994,7,"KORGAONKAR RAJENDRA VASANT","M","IND",42,NA,NA,6
"Goa",1994,7,"NAIK CHANDRAKANT BUDHU","M","IND",35,NA,NA,7
"Goa",1994,7,"MOR CHANDRASHEKAR YESHWANT","M","IND",21,NA,NA,8
"Goa",1994,8,"D'SOUZA WILFRED ANTHONY","M","INC",6479,NA,NA,1
