"Year","PC_Name","PC_No","PC_Type","AC_Name","AC_No","AC_Type","CandID","Cand","Party","Votes_In_AC","State_Name"
1999,"Kannauj",67,"GEN","Chhibramau",310,"GEN",5,"Mithalesh Kumar","AJBP",111,"Uttar_Pradesh"
1999,"Kannauj",67,"GEN","Chhibramau",310,"GEN",4,"Arvind Pratap Singh","ABLTC",48888,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kamalganj",311,"GEN",3,"Devendra Singh","BSP",21738,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kamalganj",311,"GEN",1,"Anuj Kumar Lodhi","JD(S)",78,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kamalganj",311,"GEN",2,"Chandra Bhushan Singh (Munno","SP",41789,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kamalganj",311,"GEN",11,"Suresh Saraswat Advocate Ilaichi","IND",201,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kamalganj",311,"GEN",8,"Nand Kishor","IND",692,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kamalganj",311,"GEN",9,"Mukesh Rajput","IND",700,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kamalganj",311,"GEN",7,"Annad Dev","IND",38,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kamalganj",311,"GEN",6,"Abhilash Jatav","ABP",115,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kamalganj",311,"GEN",10,"Vidyaprakash Kureel","IND",505,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kamalganj",311,"GEN",5,"Louise Salman Khursheed","INC",35536,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kamalganj",311,"GEN",4,"Prof. Ram Bakhsh Singh Verma","BJP",31829,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Farrukhabad",312,"GEN",5,"Louise Salman Khursheed","INC",33995,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Farrukhabad",312,"GEN",4,"Prof. Ram Bakhsh Singh Verma","BJP",37501,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Farrukhabad",312,"GEN",3,"Devendra Singh","BSP",9074,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Farrukhabad",312,"GEN",6,"Abhilash Jatav","ABP",125,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Farrukhabad",312,"GEN",2,"Chandra Bhushan Singh (Munno","SP",24483,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Farrukhabad",312,"GEN",1,"Anuj Kumar Lodhi","JD(S)",77,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Farrukhabad",312,"GEN",7,"Annad Dev","IND",25,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Farrukhabad",312,"GEN",11,"Suresh Saraswat Advocate Ilaichi","IND",186,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Farrukhabad",312,"GEN",8,"Nand Kishor","IND",542,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Farrukhabad",312,"GEN",10,"Vidyaprakash Kureel","IND",441,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Farrukhabad",312,"GEN",9,"Mukesh Rajput","IND",489,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kaimganj",313,"GEN",1,"Anuj Kumar Lodhi","JD(S)",86,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kaimganj",313,"GEN",2,"Chandra Bhushan Singh (Munno","SP",46251,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kaimganj",313,"GEN",8,"Nand Kishor","IND",726,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kaimganj",313,"GEN",10,"Vidyaprakash Kureel","IND",666,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kaimganj",313,"GEN",3,"Devendra Singh","BSP",25750,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kaimganj",313,"GEN",7,"Annad Dev","IND",46,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kaimganj",313,"GEN",5,"Louise Salman Khursheed","INC",39540,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kaimganj",313,"GEN",6,"Abhilash Jatav","ABP",112,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kaimganj",313,"GEN",11,"Suresh Saraswat Advocate Ilaichi","IND",259,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kaimganj",313,"GEN",9,"Mukesh Rajput","IND",810,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Kaimganj",313,"GEN",4,"Prof. Ram Bakhsh Singh Verma","BJP",32470,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Mohammdabad",314,"GEN",11,"Suresh Saraswat Advocate Ilaichi","IND",209,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Mohammdabad",314,"GEN",10,"Vidyaprakash Kureel","IND",548,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Mohammdabad",314,"GEN",9,"Mukesh Rajput","IND",651,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Mohammdabad",314,"GEN",8,"Nand Kishor","IND",1172,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Mohammdabad",314,"GEN",7,"Annad Dev","IND",33,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Mohammdabad",314,"GEN",6,"Abhilash Jatav","ABP",90,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Mohammdabad",314,"GEN",5,"Louise Salman Khursheed","INC",23792,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Mohammdabad",314,"GEN",4,"Prof. Ram Bakhsh Singh Verma","BJP",26552,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Mohammdabad",314,"GEN",2,"Chandra Bhushan Singh (Munno","SP",64816,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Mohammdabad",314,"GEN",3,"Devendra Singh","BSP",12842,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Mohammdabad",314,"GEN",1,"Anuj Kumar Lodhi","JD(S)",60,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Bhongaon",336,"GEN",1,"Anuj Kumar Lodhi","JD(S)",266,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Bhongaon",336,"GEN",10,"Vidyaprakash Kureel","IND",713,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Bhongaon",336,"GEN",2,"Chandra Bhushan Singh (Munno","SP",45632,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Bhongaon",336,"GEN",9,"Mukesh Rajput","IND",494,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Bhongaon",336,"GEN",11,"Suresh Saraswat Advocate Ilaichi","IND",293,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Bhongaon",336,"GEN",5,"Louise Salman Khursheed","INC",22733,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Bhongaon",336,"GEN",6,"Abhilash Jatav","ABP",100,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Bhongaon",336,"GEN",8,"Nand Kishor","IND",1547,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Bhongaon",336,"GEN",3,"Devendra Singh","BSP",11428,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Bhongaon",336,"GEN",4,"Prof. Ram Bakhsh Singh Verma","BJP",31980,"Uttar_Pradesh"
1999,"Farrukhabad",68,"GEN","Bhongaon",336,"GEN",7,"Annad Dev","IND",25,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",7,"Shailendra Pal Singh","NLP",135,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",9,"Rishi Kumar","IND",39,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",8,"Ajai Kumar","IND",69,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",10,"Darshan Singh","IND",263,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",11,"Dinesh Kumar","IND",704,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",3,"Balram Singh Yadav","SP",50435,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",6,"Vivek Chandra Yadav","AJBP",69,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",2,"Darshan Singh Yadav","BJP",46539,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",12,"Bijendra Pal","IND",1215,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",13,"Mahesh Chandra","IND",777,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",14,"Rajesh Kumar","IND",150,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",15,"Suresh Chandra","IND",37,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",16,"Sobaran Singh","IND",86,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",4,"Balak Dass Shakya","BSP",18660,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",5,"Munshi Lal","INC",2331,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",1,"Dr. Avinash Mohan Singh Lodhi","JD(S)",50,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Kishni",337,"GEN",17,"Somendra Singh","IND",62,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",17,"Somendra Singh","IND",41,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",16,"Sobaran Singh","IND",136,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",2,"Darshan Singh Yadav","BJP",50816,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",15,"Suresh Chandra","IND",17,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",3,"Balram Singh Yadav","SP",51225,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",4,"Balak Dass Shakya","BSP",12476,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",11,"Dinesh Kumar","IND",1080,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",12,"Bijendra Pal","IND",1754,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",13,"Mahesh Chandra","IND",606,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",14,"Rajesh Kumar","IND",161,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",5,"Munshi Lal","INC",3538,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",1,"Dr. Avinash Mohan Singh Lodhi","JD(S)",53,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",8,"Ajai Kumar","IND",62,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",7,"Shailendra Pal Singh","NLP",942,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",6,"Vivek Chandra Yadav","AJBP",85,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",9,"Rishi Kumar","IND",45,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Karhal",338,"GEN",10,"Darshan Singh","IND",346,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",12,"Bijendra Pal","IND",1342,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",2,"Darshan Singh Yadav","BJP",37569,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",3,"Balram Singh Yadav","SP",51051,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",1,"Dr. Avinash Mohan Singh Lodhi","JD(S)",45,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",10,"Darshan Singh","IND",234,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",11,"Dinesh Kumar","IND",493,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",9,"Rishi Kumar","IND",37,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",6,"Vivek Chandra Yadav","AJBP",62,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",8,"Ajai Kumar","IND",38,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",13,"Mahesh Chandra","IND",512,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",5,"Munshi Lal","INC",1728,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",4,"Balak Dass Shakya","BSP",14588,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",15,"Suresh Chandra","IND",21,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",7,"Shailendra Pal Singh","NLP",118,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",14,"Rajesh Kumar","IND",95,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",16,"Sobaran Singh","IND",68,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Jasrana",340,"GEN",17,"Somendra Singh","IND",37,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",10,"Darshan Singh","IND",234,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",9,"Rishi Kumar","IND",35,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",12,"Bijendra Pal","IND",1143,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",13,"Mahesh Chandra","IND",608,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",14,"Rajesh Kumar","IND",166,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",11,"Dinesh Kumar","IND",602,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",6,"Vivek Chandra Yadav","AJBP",93,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",7,"Shailendra Pal Singh","NLP",921,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",8,"Ajai Kumar","IND",45,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",15,"Suresh Chandra","IND",13,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",17,"Somendra Singh","IND",25,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",16,"Sobaran Singh","IND",94,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",2,"Darshan Singh Yadav","BJP",38105,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",3,"Balram Singh Yadav","SP",45183,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",1,"Dr. Avinash Mohan Singh Lodhi","JD(S)",44,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",5,"Munshi Lal","INC",2630,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Ghiror",341,"GEN",4,"Balak Dass Shakya","BSP",14104,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",9,"Rishi Kumar","IND",49,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",7,"Shailendra Pal Singh","NLP",618,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",8,"Ajai Kumar","IND",43,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",6,"Vivek Chandra Yadav","AJBP",77,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",5,"Munshi Lal","INC",4903,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",10,"Darshan Singh","IND",206,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",11,"Dinesh Kumar","IND",468,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",3,"Balram Singh Yadav","SP",46170,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",1,"Dr. Avinash Mohan Singh Lodhi","JD(S)",45,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",4,"Balak Dass Shakya","BSP",15273,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",12,"Bijendra Pal","IND",715,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",14,"Rajesh Kumar","IND",174,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",2,"Darshan Singh Yadav","BJP",42920,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",15,"Suresh Chandra","IND",19,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",16,"Sobaran Singh","IND",57,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",17,"Somendra Singh","IND",26,"Uttar_Pradesh"
1999,"Mainpuri",69,"GEN","Mainpuri",342,"GEN",13,"Mahesh Chandra","IND",479,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",9,"Gulab Singh","IND",20,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",10,"Jay Prakash","IND",30,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",11,"Dhirendra Singh","IND",567,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",7,"Arvind","IND",33,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",12,"Narendra Pal","IND",227,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",8,"Ashish","IND",36,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",1,"Ompal Singh Nidar","BJP",31056,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",6,"Shyam Bahadur Singh Chauhan","AJBP",333,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",19,"Ram Pal Singh","IND",11,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",13,"Niranjan","IND",385,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",14,"Babu Ram","IND",611,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",20,"Suraj Pal Singh","IND",22,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",15,"Bhagwan Singh","IND",13,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",2,"Javed Ali Khan","INC",4650,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",4,"Prof. S.P. Singh Baghel","SP",54211,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",5,"Vikar Uddin Ahmed","NLP",139,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",3,"Ramveer Upadhyay","BSP",16025,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",18,"Ramdas Kushwah","IND",898,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",16,"Bhajan Lal","IND",21,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Nidhauli Kalan",349,"GEN",17,"Rajpal","IND",64,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",16,"Bhajan Lal","IND",19,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",17,"Rajpal","IND",100,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",15,"Bhagwan Singh","IND",53,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",13,"Niranjan","IND",471,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",14,"Babu Ram","IND",606,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",12,"Narendra Pal","IND",448,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",2,"Javed Ali Khan","INC",9915,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",1,"Ompal Singh Nidar","BJP",39950,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",18,"Ramdas Kushwah","IND",6218,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",11,"Dhirendra Singh","IND",584,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",3,"Ramveer Upadhyay","BSP",27034,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",4,"Prof. S.P. Singh Baghel","SP",44908,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",10,"Jay Prakash","IND",26,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",19,"Ram Pal Singh","IND",18,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",20,"Suraj Pal Singh","IND",23,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",9,"Gulab Singh","IND",15,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",8,"Ashish","IND",87,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",5,"Vikar Uddin Ahmed","NLP",164,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",7,"Arvind","IND",31,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Jalesar",350,"GEN",6,"Shyam Bahadur Singh Chauhan","AJBP",31,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",1,"Ompal Singh Nidar","BJP",45395,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",2,"Javed Ali Khan","INC",11043,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",8,"Ashish","IND",127,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",7,"Arvind","IND",94,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",19,"Ram Pal Singh","IND",25,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",9,"Gulab Singh","IND",20,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",13,"Niranjan","IND",527,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",5,"Vikar Uddin Ahmed","NLP",195,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",6,"Shyam Bahadur Singh Chauhan","AJBP",48,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",3,"Ramveer Upadhyay","BSP",37972,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",4,"Prof. S.P. Singh Baghel","SP",52762,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",20,"Suraj Pal Singh","IND",32,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",12,"Narendra Pal","IND",525,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",17,"Rajpal","IND",145,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",18,"Ramdas Kushwah","IND",4707,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",15,"Bhagwan Singh","IND",37,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",16,"Bhajan Lal","IND",25,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",14,"Babu Ram","IND",796,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",11,"Dhirendra Singh","IND",784,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Tundla",354,"GEN",10,"Jay Prakash","IND",55,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",7,"Arvind","IND",80,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",6,"Shyam Bahadur Singh Chauhan","AJBP",48,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",8,"Ashish","IND",96,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",10,"Jay Prakash","IND",56,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",9,"Gulab Singh","IND",22,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",11,"Dhirendra Singh","IND",932,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",18,"Ramdas Kushwah","IND",3521,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",19,"Ram Pal Singh","IND",28,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",5,"Vikar Uddin Ahmed","NLP",234,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",20,"Suraj Pal Singh","IND",45,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",3,"Ramveer Upadhyay","BSP",40823,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",12,"Narendra Pal","IND",498,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",4,"Prof. S.P. Singh Baghel","SP",43553,"Uttar_Pradesh"
1999,"Jalesar",70,"GEN","Etmadpur",355,"GEN",1,"Ompal Singh Nidar","BJP",45137,"Uttar_Pradesh"
